"Race Time","Course","Distance (y)","Race Type","Official Going","Classifications","Position","Horse","Jockey Claim","Weight (pounds)","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","PRC Average","PRC Last Run","PRC 2nd Last Run","PRC 3rd Last Run","Pace Rating","Pace Rating Rank","OR","OR Rank","Tissue Odds Decimal","PFR Rank","Main","Main Rank","Main Stats","Stats","Stats Rank","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","HA Career Speed Rating","HA Career Speed Rating Rank","HA Last 1 Year Speed Rating","HA Last 1 Year Speed Rating Rank","MR Career Speed Rating","MR Career Speed Rating Rank","MR Last 1 Year Speed Rating","MR Last 1 Year Speed Rating Rank","MR Last 3 Runs Speed Rating","MR Last 3 Runs Speed Rating Rank","LTO Speed Rating","LTO Speed Rating Rank","2nd LTO Speed Rating","2nd LTO Speed Rating Rank","3rd LTO Speed Rating","4th LTOt Speed Rating","Evening Price","Breakfast Price","Morning Price",dyHA,dyLTO,dyAVG,dyAVG(x),dyMR,dyMR(x),dy2HA,"Finished Races SR","WON SR Before","Won P/L Before","Plc SR Before",DSLR(F),DSLR(J),"FLAT TURF Runs Before","FLAT AW Runs Before","CHASE Runs Before","HURDLE Runs Before","NHF Runs Before","ALL FLAT Runs Before","FLAT TURF Wins Before","FLAT AW Wins Before","CHASE Wins Before","HURDLE Wins Before","NHF Wins Before","Distance In Yards LTO","Official Rating LTO","Distance To Winner LTO","Betfair SP Odds LTO (Decimcal)","Speed Rating LTO","PRC Average LTO","PRC Last Run LTO","PRC 2nd Last Run LTO","PRC 3rd Last Run LTO","JSH Mean Movement Rank","Cherry Picked Rating","Today's Going Wins","Today's Going Places","Today's Going Runs","Today's Distance Wins","Today's Distance Places","Today's Distance Runs","Today's Class Wins","Today's Class Places","Today's Class Runs","Today's Course Wins","Today's Course Places","Today's Course Runs","Heavy/Soft Ground Wins","Heavy/Soft Ground Places","Heavy/Soft Ground Runs","Good to Soft Ground Wins","Good to Soft Ground Runs","Good Ground Wins","Good Ground Runs","Good to Firm Ground Wins","Good to Firm Ground Runs","SpeedRating LTO"
"22/09/2024 2:42:00 PM","Hamilton","1107","Turf","Good To Soft","Hcap","8","Back Tomorrow","0","127","10","13.5","0","50","51","57","42","0","11","50","5","15","10","229","8","423","194","10","63","62","67","2","61","8","61","6","54","6","54","7","54","5","51","6","61","3","54","53","21","21","8","65","51","55","55","54","54","61","","13.33","-3.5","26.67","11","","9","6","0","0","0","15","0","2","0","0","0","1282","53","10.3500003814697","40","51","37","57","42","13","","","0","1","3","0","0","2","2","2","8","0","0","1","0","0","1","0","3","0","3","0","2","51"
"22/09/2024 2:42:00 PM","Hamilton","1107","Turf","Good To Soft","Hcap","9","Chris's Mate","0","122","101","176.41","0","35","51","42","13","6","2","46","8","34","10","192","11","397","205","8","58","52","69","26","58","10","58","9","44","11","49","9","51","9","38","11","51","10","58","47","34","34","34","58","38","46","49","44","51","53","","0","-8","12.5","7","","8","0","0","0","0","8","0","0","0","0","0","1101","43","10.25","55","38","34","42","13","48","","","0","1","1","0","0","1","0","1","4","0","0","0","0","0","1","0","1","0","3","0","3","38"
"22/09/2024 2:42:00 PM","Hamilton","1107","Turf","Good To Soft","Hcap","10","Cuban Rock","3","122","7.5","8.2","0","46","22","71","46","6","2","48","7","6","2","309","2","615","306","3","94","70","87","55","69","1","69","1","53","8","57","4","52","8","47","7","57","6","52","62","9","8","6","69","47","52","52","54","52","64","","5.71","-21","20","8","","32","3","0","0","0","35","2","0","0","0","0","1101","49","10.1999998092651","16.5","47","56","71","46","50","","","0","1","5","1","6","19","2","5","22","1","2","5","0","0","1","0","5","1","17","1","9","47"
"22/09/2024 2:42:00 PM","Hamilton","1107","Turf","Good To Soft","Hcap","11","Mews House","3","120","101","170.69","0","30","13","39","37","8","1","46","8","23","8","225","9","427","202","9","70","64","67","1","68","3","56","10","56","2","52","8","51","9","47","7","54","7","51","52","29","34","41","68","47","55","50","56","51","67","","11.48","-10.63","19.67","26","","35","26","0","0","0","61","5","2","0","0","0","1101","46","9.80000019073486","33.82","47","33","39","37","24","","","1","0","4","6","9","50","4","6","33","1","2","6","0","2","5","1","4","1","15","3","11","47"
"22/09/2024 3:12:00 PM","Hamilton","2435","Turf","Good To Soft","Sell","1","Kingsley Pride","5","130","2.38","2.46","1","56","83","40","45","0","5","63","3","3.7","1","341","1","712","371","1","87","95","99","90","65","4","65","1","57","3","60","1","63","1","65","1","58","3","63","32","3.25","3","2.75","65","65","55","59","56","58","64","","6.67","-7","26.67","7","","12","3","0","0","0","15","1","0","0","0","0","2744","63","0","9.91","65","53","40","45","73","","","0","1","2","0","2","3","0","2","5","0","0","0","0","0","5","0","2","1","3","0","2","65"
"22/09/2024 3:12:00 PM","Hamilton","2435","Turf","Good To Soft","Sell","2","Bay Dream Believer","7","128","4","4.29","0","83","71","90","89","0","5","62","4","6.5","2","315","5","666","351","2","87","92","91","81","68","2","65","1","54","5","60","1","55","5","54","4","65","1","55","39","4","4","4.5","68","54","54","58","54","55","65","","12.5","-0.5","20.83","22","","20","4","0","0","0","24","3","0","0","0","0","2187","62","1.29999995231628","8.6","54","64","90","89","13","","","0","2","3","0","0","1","0","0","1","0","0","1","0","1","6","0","3","2","5","1","6","54"
"22/09/2024 3:12:00 PM","Hamilton","2435","Turf","Good To Soft","Sell","3","Dr Foster","0","124","4.33","5.34","0","56","36","48","84","4","2","68","1","4.33","3","335","2","667","332","5","92","81","83","76","65","4","65","1","58","2","59","3","57","2","57","2","52","5","64","62","3.25","3.25","3.25","66","57","58","56","59","57","65","","5.88","-12.5","23.53","13","","9","8","0","0","0","17","0","1","0","0","0","2187","70","16.6499996185303","9.67","57","68","48","84","71","","","0","0","0","0","0","1","0","1","7","0","0","0","0","0","4","0","0","0","2","0","3","57"
"22/09/2024 3:12:00 PM","Hamilton","2435","Turf","Good To Soft","Sell","4","Fanaigi Linn","0","125","23","34","0","34","37","39","27","4","2","60","5","21","6","270","6","595","325","6","80","81","83","81","67","3","45","6","56","4","45","6","45","6","45","6","45","6","0","0","15","15","17","67","45","53","46","53","45","60","","0","-13","0","12","","11","2","0","0","0","13","0","0","0","0","0","3052","65","16.5499992370605","42","45","34","39","27","37","","","0","0","3","0","0","2","0","0","3","0","0","0","0","0","3","0","3","0","5","0","0","45"
"22/09/2024 3:12:00 PM","Hamilton","2435","Turf","Good To Soft","Sell","5","Loom Large","5","125","21","26.39","0","50","61","57","32","2","4","47","6","6.5","4","320","4","653","333","4","93","96","89","55","70","1","60","4","53","6","54","5","56","4","56","3","56","4","53","60","21","21","21","70","54","50","57","54","56","66","","6.9","2","10.34","5","","18","11","0","0","0","29","1","1","0","0","0","2242","47","3.54999995231628","4.86","54","42","84","28","13","","","0","0","1","0","0","4","1","0","3","0","0","0","0","0","4","0","1","1","10","0","3","54"
"22/09/2024 3:12:00 PM","Hamilton","2435","Turf","Good To Soft","Sell","6","Midnight Lion","0","135","8.5","9.8","0","57","30","65","76","10","1","66","2","7.5","4","325","3","659","334","3","93","81","85","75","65","4","60","4","60","1","57","4","57","2","54","4","60","2","0","0","7","7","8","72","54","55","52","59","54","67","50","11.11","-7.6","11.11","7","124","9","7","0","2","0","16","1","1","0","0","0","2744","66","17.75","7.2","54","77","65","76","90","","","0","1","2","0","0","0","1","0","4","0","0","0","0","0","1","0","2","1","6","0","2","54"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","1","Eminny","0","135","26","32","1","61","49","53","81","8","2","79","3","17","10","220","8","455","235","7","80","68","74","13","68","6","68","5","55","9","55","9","53","10","58","7","48","10","53","68","23","23","26","68","58","56","55","58","58","64","","15.38","-3.5","30.77","17","","11","2","0","0","0","13","2","0","0","0","0","1540","81","4.30000019073486","27.33","58","76","53","81","93","","","0","1","1","0","2","5","0","3","6","0","0","0","0","1","4","0","1","1","2","1","4","58"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","2","Catherine Chroi","5","127","6","7.23","0","74","67","84","72","4","4","74","7","9","5","288","2","608","320","2","68","87","86","79","70","4","70","3","58","7","63","1","64","1","66","1","63","4","64","60","11","8","5.5","70","65","55","64","57","65","69","100","14.06","-16.25","14.06","2","884","42","20","0","2","0","62","4","5","0","0","0","1320","73","6.90000009536743","46","65","77","84","72","74","","","1","0","10","8","5","29","1","1","11","2","1","5","1","4","13","1","10","2","19","0","2","65"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","3","Mostar Dreams","0","131","10","11.75","0","69","76","85","47","2","5","75","6","12","9","216","9","403","187","9","68","61","68","-10","67","7","67","7","62","3","62","4","63","4","65","2","63","4","62","62","8.5","8.5","11","67","65","60","63","62","63","65","","12.5","3","62.5","18","","8","0","0","0","0","8","1","0","0","0","0","1326","75","0.800000011920929","9.2","65","75","85","47","93","","","0","1","3","0","4","5","0","1","3","0","1","1","1","2","3","0","3","0","2","0","0","65"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","4","Happier","0","121","23","30","0","71","80","77","56","10","1","63","10","19","7","202","10","361","159","10","59","56","61","-17","67","7","66","9","57","8","55","9","61","5","58","7","66","2","61","44","17","17","21","67","58","57","61","57","61","66","","7.14","-11","35.71","122","","14","0","0","0","0","14","1","0","0","0","0","1546","63","4.25","4.92","58","62","77","56","53","","","0","2","4","1","4","13","0","2","3","0","1","2","0","2","6","0","4","0","2","1","2","58"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","5","Midnight Affair","0","136","6.5","7.6","0","84","84","84","85","2","5","80","2","11","7","276","5","493","217","8","74","69","74","0","67","7","67","7","62","3","63","1","61","5","58","7","61","8","66","63","9","10","5.5","67","58","60","61","61","61","66","","9.09","-9.17","27.27","15","","10","1","0","0","0","11","1","0","0","0","0","1320","81","1.29999995231628","13.28","58","80","84","85","70","","","0","0","2","0","2","5","0","1","3","0","0","0","0","0","1","0","2","0","4","1","3","58"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","6","Giselles Izzy","7","117","8","8.11","0","70","73","94","42","2","5","66","9","10","2","246","7","590","344","1","68","93","96","87","71","2","68","5","60","5","60","6","60","7","60","5","66","2","58","60","15","15","8","71","60","59","61","60","60","68","","13.64","-3","29.55","9","","27","17","0","0","0","44","5","1","0","0","0","1541","66","3.25","17.5","60","61","94","42","46","","","4","1","7","5","10","32","0","1","3","4","2","9","0","1","3","4","7","1","9","0","8","60"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","7","Iris Dancer","7","119","6","6.4","0","66","59","52","88","6","3","68","8","8.5","4","285","3","565","280","4","91","82","59","48","71","2","71","1","63","1","63","1","64","1","64","3","63","4","65","65","7.5","8","6.5","71","64","61","64","63","64","71","","13.56","3.5","25.42","18","","59","0","0","0","0","59","8","0","0","0","0","1326","69","1.79999995231628","11.05","64","77","52","88","91","","","3","1","14","8","10","41","5","10","32","6","8","25","2","5","18","3","14","3","19","0","8","64"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","8","Powerdress","0","134","12","14.29","0","52","59","56","40","0","8","76","4","9","5","262","6","500","238","6","74","77","72","15","62","10","62","10","53","10","60","6","60","7","59","6","62","7","0","0","5.5","5","8","62","51","51","53","51","51","59","","22.22","14","11.11","16","","7","2","0","0","0","9","1","1","0","0","0","1320","73","0","15.38","51","49","49","0","0","","","0","0","0","1","0","2","1","0","3","0","0","0","0","1","2","0","0","1","3","0","2","51"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","9","Rock Melody","0","134","4.5","5.06","0","69","67","68","71","0","8","76","4","9.5","1","303","1","553","250","5","80","82","88","0","77","1","71","1","63","1","62","4","64","1","64","3","61","8","66","71","9","8.5","5","77","67","62","64","63","64","71","","14.63","4","14.63","2","","35","6","0","0","0","41","5","1","0","0","0","1320","76","5.55000019073486","28.92","67","78","68","71","96","","","0","4","10","2","3","13","3","1","15","1","1","6","1","0","3","0","10","4","13","0","9","67"
"22/09/2024 3:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap-Fil","10","May Blossom","3","136","13","16.17","0","70","60","93","57","0","8","81","1","11","3","278","4","583","305","3","84","77","94","50","70","4","70","3","59","6","58","8","58","9","58","7","67","1","57","70","11","11","15","70","58","58","60","59","58","68","","16.33","6.38","18.37","15","","48","1","0","0","0","49","8","0","0","0","0","1540","82","4.55000019073486","35.07","58","79","93","57","87","","","0","2","6","1","1","12","2","6","25","0","0","1","2","2","10","0","6","2","19","4","13","58"
"22/09/2024 4:12:00 PM","Hamilton","2015","Turf","Good To Soft","Hcap","1","Epidavros","0","136","5.5","6.2","1","80","94","76","69","2","9","71","1","5.5","2","344","1","666","322","2","84","83","86","69","63","8","63","8","59","4","59","8","63","1","63","2","58","5","63","62","4.33","4.5","5","63","63","59","61","59","63","63","","12.5","7","12.5","11","","8","0","0","0","0","8","1","0","0","0","0","1713","67","0","19","63","66","76","69","54","","","0","0","0","0","1","1","1","0","7","0","0","0","1","0","2","0","0","0","3","0","3","63"
"22/09/2024 4:12:00 PM","Hamilton","2015","Turf","Good To Soft","Hcap","2","Tilsitt","7","124","4.5","5.01","0","57","27","65","78","4","7","61","9","12","4","268","6","499","231","8","64","89","69","9","75","1","70","1","64","1","64","1","60","3","56","7","63","2","60","68","13","13","6","75","52","60","57","63","56","71","","9.8","-16.75","21.57","2","","39","12","0","0","0","51","3","2","0","0","0","2886","61","6.34999990463257","23.22","52","63","65","78","47","","","0","3","11","0","1","2","2","5","18","0","1","6","0","2","6","0","11","1","14","2","8","52"
"22/09/2024 4:12:00 PM","Hamilton","2015","Turf","Good To Soft","Hcap","3","Shahnaz","0","132","10","13","0","77","48","91","93","8","2","62","7","6.5","1","324","2","686","362","1","93","77","97","95","69","3","66","4","57","7","63","2","60","3","60","6","66","1","54","66","10","9","9","69","60","57","60","56","60","66","","16.67","10.13","6.67","50","","24","6","0","0","0","30","5","0","0","0","0","1828","62","5","4.25","60","80","91","93","57","","","1","0","4","1","0","4","1","0","15","3","0","7","0","0","4","1","4","2","8","2","8","60"
"22/09/2024 4:12:00 PM","Hamilton","2015","Turf","Good To Soft","Hcap","4","Wadacre Tivoli","0","130","15","15.91","0","57","57","40","73","10","1","65","5","14","9","244","8","532","288","6","75","84","81","48","64","7","64","7","63","2","63","2","62","2","62","4","52","9","64","64","10","10","9","64","62","60","59","63","62","64","","0","-4","25","54","","4","0","0","0","0","4","0","0","0","0","0","2223","65","3.25","8.4","62","61","40","73","69","","","0","0","1","0","0","0","0","1","3","0","1","1","0","0","0","0","1","0","1","0","2","62"
"22/09/2024 4:12:00 PM","Hamilton","2015","Turf","Good To Soft","Hcap","5","Shine On Brendan","5","127","5","6.96","0","72","73","61","81","6","5","62","7","9","5","282","5","603","321","3","88","96","74","63","72","2","68","3","60","3","60","6","60","3","63","2","59","3","60","68","4.5","4.5","4.33","72","63","59","60","60","60","70","","11.48","-30.25","26.23","29","","45","16","0","0","0","61","7","0","0","0","0","2201","62","1.29999995231628","18.87","63","67","61","81","60","","","0","3","9","3","3","10","1","6","27","4","5","16","3","2","10","0","9","4","16","0","10","63"
"22/09/2024 4:12:00 PM","Hamilton","2015","Turf","Good To Soft","Hcap","6","Leap Year Lad","3","131","17","22.34","0","40","27","54","40","6","5","64","6","8","2","293","4","597","304","4","91","74","92","47","69","3","69","2","57","7","61","5","58","8","48","9","58","5","64","69","15","13","12","69","48","56","56","58","58","64","100","8","-13.75","20","26","297","20","4","0","1","0","24","2","0","0","0","0","2150","66","20.0499992370605","14.51","48","57","54","40","76","","","1","1","5","0","0","1","1","2","13","1","0","2","0","0","4","1","5","1","6","0","6","48"
"22/09/2024 4:12:00 PM","Hamilton","2015","Turf","Good To Soft","Hcap","7","She's Got Bottle","0","139","8","9","0","64","88","51","54","8","2","69","2","7.5","7","312","3","538","226","9","62","65","73","26","65","5","65","5","59","4","63","2","60","3","62","4","55","8","60","65","8.5","8.5","9","65","62","56","59","58","60","65","","20","18.33","20","11","","18","7","0","0","0","25","5","0","0","0","0","1713","68","1.25","36.53","62","62","51","54","80","","","1","2","6","0","0","1","0","1","8","0","0","0","2","2","6","1","6","2","3","0","3","62"
"22/09/2024 4:12:00 PM","Hamilton","2015","Turf","Good To Soft","Hcap","8","Izzari","0","133","13","14","0","67","75","55","70","8","2","68","3","29","8","236","9","503","267","7","84","69","82","32","57","9","57","9","56","9","56","9","56","9","56","7","56","7","57","0","7","7","13","57","56","56","56","56","56","56","","0","-3","0","30","","3","0","0","0","0","3","0","0","0","0","0","2435","0","16","70","56","63","55","70","0","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","56"
"22/09/2024 4:12:00 PM","Hamilton","2015","Turf","Good To Soft","Hcap","9","Naturalia","7","126","7.5","8.12","0","65","48","71","76","4","7","68","3","10","6","268","6","569","301","5","80","85","82","54","65","5","65","5","59","4","60","6","60","3","65","1","59","3","60","60","7","7","9","65","65","54","61","56","60","60","","10","5","30","57","","7","3","0","0","0","10","1","0","0","0","0","2703","68","5","9.8","65","79","71","76","91","","","0","1","1","1","0","1","0","2","5","0","2","2","1","0","1","0","1","0","4","0","1","65"
"22/09/2024 4:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap","1","Inanna","3","117","5.5","6.5","1","83","78","90","81","4","5","57","9","8","2","288","3","582","294","3","84","78","90","42","69","8","69","3","57","8","60","3","65","1","65","3","69","1","60","65","7","7","7.5","69","65","55","64","56","65","65","","6.9","-13.5","17.24","7","","18","11","0","0","0","29","2","0","0","0","0","1555","58","0.5","2.93","65","78","90","81","63","","","0","1","4","0","1","7","0","3","12","0","0","1","1","0","2","0","4","1","9","0","3","65"
"22/09/2024 4:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap","2","Hierarchy","0","137","6","6.95","0","62","82","47","57","0","8","74","1","8","3","311","2","599","288","4","82","83","80","43","78","1","69","3","67","1","63","1","49","9","62","4","43","8","49","69","3","2.88","3","78","62","63","54","67","59","76","","13.04","-7.25","13.04","9","","17","6","0","0","0","23","2","1","0","0","0","1320","74","1.75","17","62","56","47","57","64","","","0","1","3","3","3","19","1","0","1","0","0","0","1","1","4","0","3","1","6","0","4","62"
"22/09/2024 4:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap","3","Bay Breeze","0","133","11","12.92","0","66","53","89","56","6","3","70","3","17","7","275","4","559","284","5","71","81","86","46","71","4","66","6","59","4","62","2","63","2","66","1","63","4","56","66","10","10","9","71","66","59","61","59","63","71","","14.29","-5.13","16.67","48","","42","0","0","0","0","42","6","0","0","0","0","1320","73","3.29999995231628","8.85","66","74","89","56","76","","","0","0","8","5","6","30","3","1","4","0","0","3","4","3","13","0","8","2","14","0","7","66"
"22/09/2024 4:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap","4","Ramon Di Loria","0","125","4.33","4.65","0","75","73","78","74","8","1","62","7","11","5","269","6","490","221","9","57","91","68","5","71","4","67","5","59","4","59","7","58","5","58","7","67","2","58","67","13","13","5.5","71","58","59","61","61","58","71","","10.34","-13.17","31.03","8","","36","22","0","0","0","58","4","2","0","0","0","1555","63","3.75","9.2","58","80","78","74","88","","","0","2","11","2","8","25","3","6","25","0","4","11","0","1","6","0","11","3","14","1","5","58"
"22/09/2024 4:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap","5","Belsito","0","128","10","10.12","0","58","42","42","90","2","6","65","5","9","3","251","7","555","304","1","87","63","82","72","70","6","70","2","55","9","60","3","53","8","53","9","43","8","60","70","21","21","17","70","53","53","52","58","53","67","","13.33","-6","13.33","43","","11","4","0","0","0","15","2","0","0","0","0","1320","66","9.39999961853027","16.66","53","72","42","90","83","","","1","0","4","1","2","9","1","0","9","0","0","0","1","0","1","1","4","0","4","0","2","53"
"22/09/2024 4:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap","6","Rough Diamond","0","136","6","6.98","0","65","78","60","56","2","6","73","2","7.5","1","348","1","643","295","2","96","83","80","36","77","2","71","1","65","2","60","3","62","3","62","4","65","3","58","50","6","6","7.5","77","55","63","60","64","62","74","","14.71","17.5","20.59","12","","24","10","0","0","0","34","3","2","0","0","0","1320","72","0.75","13","55","77","94","78","60","","","0","0","2","4","5","25","1","2","3","0","0","0","3","3","12","0","2","0","10","0","0","55"
"22/09/2024 4:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap","7","Kats Bob","0","127","17","24","0","49","55","40","51","0","8","64","6","12","9","225","9","507","282","6","74","69","73","66","70","6","65","8","59","4","59","7","57","6","62","4","57","6","52","65","11","11","17","70","62","57","57","59","57","69","","14.58","-12.92","27.08","15","","36","12","0","0","0","48","5","2","0","0","0","1540","66","13.75","97.13","62","53","40","51","68","","","2","3","12","5","11","31","3","8","28","2","5","10","2","3","14","2","12","1","9","0","1","62"
"22/09/2024 4:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap","8","Secret Road","3","121","21","30","0","50","35","76","40","8","1","61","8","13","8","239","8","473","234","7","96","67","66","5","67","9","61","9","60","3","56","9","55","7","55","8","57","6","54","60","26","26","34","67","49","57","51","60","50","67","","11.43","-3.5","17.14","12","","23","12","0","0","0","35","2","2","0","0","0","1554","64","15.5500001907349","15.61","49","77","74","94","64","","","1","0","3","4","6","25","1","4","20","0","0","3","0","0","10","1","3","1","8","0","2","49"
"22/09/2024 4:42:00 PM","Hamilton","1326","Turf","Good To Soft","Hcap","9","Impressor","0","133","8.5","11.64","0","80","92","90","57","6","3","70","3","8.5","6","270","5","494","224","8","64","72","73","15","77","2","66","6","58","7","60","3","60","4","66","1","60","5","59","65","5.5","5.5","8","77","66","58","61","59","60","75","","10.17","-36.55","25.42","40","","47","12","0","0","0","59","6","0","0","0","0","1326","69","0.300000011920929","11.15","66","77","90","57","83","","","1","5","9","4","7","30","0","4","15","2","4","10","5","4","19","1","9","0","12","0","7","66"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","1","Ribble River","0","132","8","9.63","1","77","93","78","60","4","4","62","5","6","1","330","1","598","268","5","89","58","72","49","69","1","69","1","52","6","52","6","65","1","65","2","69","1","55","49","5.5","5.5","6","69","65","51","63","49","65","65","","14.29","1","28.57","32","","6","1","0","0","0","7","1","0","0","0","0","2459","57","0","12.54","65","65","78","60","57","","","0","1","1","0","0","0","1","1","4","0","0","0","0","0","2","0","1","1","2","0","1","65"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","2","Susiesparkle","5","125","2.25","2.45","0","73","94","37","88","0","8","53","8","7","2","301","4","649","348","1","82","94","89","83","68","2","68","2","48","9","44","8","58","4","68","1","58","5","39","44","3","2.75","2.25","68","68","48","55","48","58","59","","8.33","-7.5","8.33","6","","12","0","0","0","0","12","1","0","0","0","0","2648","53","0","6","68","59","37","88","52","","","1","0","2","1","0","3","1","1","6","0","0","0","0","1","5","1","2","0","4","0","1","68"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","3","V Twelve","0","142","7","7.36","0","76","76","88","64","8","1","65","2","8","4","313","3","637","324","2","75","79","92","78","67","3","62","6","56","4","56","4","56","5","54","5","62","2","56","30","6.5","6.5","7.5","67","54","49","57","54","56","62","85.71","14.29","7.5","19.05","46","187","14","0","0","7","0","14","2","0","0","1","0","2205","65","2.5","6.4","54","67","88","64","48","","","0","0","2","0","0","4","1","1","2","1","0","1","2","2","12","0","2","1","5","0","2","54"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","4","Val Bassett","0","140","29","42.14","0","50","42","60","47","0","8","63","3","41","7","233","8","498","265","6","78","69","73","45","64","6","52","9","52","6","38","9","38","9","24","10","52","7","0","0","15","15","21","64","49","51","41","51","49","63","100","0","-10","0","157","29","9","0","0","1","0","9","0","0","0","0","0","3786","0","9","42.11","49","0","0","0","0","","","0","0","1","0","0","2","0","0","0","0","0","0","0","0","5","0","1","0","3","0","1","49"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","5","Thats My Boy Luke","0","137","8","10","0","60","71","58","52","4","4","67","1","9.5","6","281","6","518","237","8","74","76","77","10","65","5","65","4","61","1","61","1","61","2","65","2","60","4","61","0","8.5","8.5","9","65","65","62","62","61","61","61","","0","-3","33.33","27","","3","0","0","0","0","3","0","0","0","0","0","2150","0","2.5","6","65","55","58","52","0","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","0","0","65"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","6","Roman Secret","0","129","9","9.54","0","54","58","51","54","4","4","59","6","14","7","288","5","559","271","4","87","77","75","32","62","8","62","6","58","2","60","3","59","3","61","4","50","8","59","62","8.5","8.5","8","62","62","55","57","58","61","62","","8.33","14","16.67","13","","9","3","0","0","0","12","0","1","0","0","0","2084","60","3.5","2.32","62","79","93","65","0","","","0","0","3","0","0","1","0","0","1","0","0","0","0","2","2","0","3","0","1","0","3","62"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","7","Jaminoz","5","131","11","14.47","0","69","88","57","61","8","1","59","6","5.5","3","321","2","643","322","3","70","93","89","70","67","3","67","3","58","2","61","1","51","7","45","7","61","3","51","64","7.5","7.5","8.5","67","45","54","52","58","51","67","100","12.12","-8.67","24.24","18","211","28","2","0","3","0","30","4","0","0","0","0","2435","56","0","4.23","45","52","57","61","37","","","1","2","7","1","0","1","3","5","21","3","3","19","3","4","10","1","7","0","10","0","4","45"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","8","Epona Pas","3","120","21","26.95","0","45","38","39","57","0","8","46","10","41","9","213","10","427","214","10","86","76","83","-31","61","9","61","8","49","8","50","7","49","8","42","8","54","6","49","50","17","17","23","61","42","50","48","49","49","60","","0","-16","0","18","","16","0","0","0","0","16","0","0","0","0","0","2435","47","3.95000004768372","6.8","42","46","39","57","42","","","0","0","3","0","0","1","0","0","11","0","0","8","0","0","3","0","3","0","7","0","3","42"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","9","Bristol Hill","0","128","51","63.12","0","51","53","13","88","2","7","51","9","8.5","5","264","7","496","232","9","57","79","59","37","63","7","63","5","54","5","54","5","54","6","54","5","44","10","63","0","51","51","34","66","54","54","53","55","54","66","100","8.33","-8.67","11.11","40","95","7","26","0","3","0","33","1","2","0","0","0","2655","52","13.6999998092651","49.4","54","46","13","88","37","","","0","0","1","2","2","16","3","3","23","1","0","3","0","0","2","0","1","1","5","0","2","54"
"22/09/2024 5:12:00 PM","Hamilton","2655","Turf","Good To Soft","Hcap","10","Amasar","0","133","51","80.18","0","32","13","51","0","6","3","63","3","19","10","218","9","465","247","7","77","74","70","26","46","10","46","10","38","10","38","9","38","9","31","9","46","9","0","0","34","34","34","48","31","40","40","41","43","46","","0","-6","33.33","106","","2","4","0","0","0","6","0","0","0","0","0","2663","66","49.5499992370605","21.41","31","51","51","0","0","","","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","31"
